Hash,Message,Filename,Rectified Message
27cae6009f5134e7daa20ff5ff2828cf7f9fd6a1,"Revert ""Output yaml (to_yaml) using cfn_flip (Fixes #567)""

This reverts commit 67edaeff77563e7eabdae08e8711bbd2641a5b9f.",setup.py,add new commit message for tests
27cae6009f5134e7daa20ff5ff2828cf7f9fd6a1,"Revert ""Output yaml (to_yaml) using cfn_flip (Fixes #567)""

This reverts commit 67edaeff77563e7eabdae08e8711bbd2641a5b9f.",test_yaml.py,add test for s3 bucket
27cae6009f5134e7daa20ff5ff2828cf7f9fd6a1,"Revert ""Output yaml (to_yaml) using cfn_flip (Fixes #567)""

This reverts commit 67edaeff77563e7eabdae08e8711bbd2641a5b9f.",__init__.py,add more info about the changes
f8c4aaf1350860db38e506283f7de19b6372667f,"Revert ""Special case If during parameter checking (Fixes #772)""

This reverts commit 52d24e0d9b7ee19d1c879f00e94ed0cdce912ed6.",test_basic.py,add test for
f8c4aaf1350860db38e506283f7de19b6372667f,"Revert ""Special case If during parameter checking (Fixes #772)""

This reverts commit 52d24e0d9b7ee19d1c879f00e94ed0cdce912ed6.",__init__.py,add more documentation to the commit message
99fd7a4a26a54410dc9ad8a8ea1c74598e9e888d,"Revert ""Raise TypeError when a scaler AWSHelperFn is used in a list context (#751)""

This reverts commit 416eab5a759bb9359aed22b1d528be678b8b7573.",test_basic.py,add test for
99fd7a4a26a54410dc9ad8a8ea1c74598e9e888d,"Revert ""Raise TypeError when a scaler AWSHelperFn is used in a list context (#751)""

This reverts commit 416eab5a759bb9359aed22b1d528be678b8b7573.",__init__.py,add more documentation to the commit message
ac181b035219438e64e23178c7ac9307ebbf394f,"Add support for EFS encryption (#789)

* Add support for EFS encryption
* Fix 2to3 behavior",.travis.yml,add more info about fix 2to3 behavior
ac181b035219438e64e23178c7ac9307ebbf394f,"Add support for EFS encryption (#789)

* Add support for EFS encryption
* Fix 2to3 behavior",efs.py,add more info about file system changes
c4d693752861564daa270b8b710fb8a5ab62bab9,"[Issue-795] VPC expansion support (#797)

* Added the `CidrBlock` property to VPCCidrBlock to support adding
  a second CIDR block to a VPC",ec2.py,add more info about the comment
fcaa9674018ee5cb7ffadef4a44b7321b64935d6,Fix typos in examples/DynamoDB_Table.py (#807),DynamoDB_Table.py,add examples for more info about the commit message
fcaa9674018ee5cb7ffadef4a44b7321b64935d6,Fix typos in examples/DynamoDB_Table.py (#807),DynamoDB_Table.template,add more info about hask key type changes
9ff3e3c5076ff60ea2016e0fb7b3c7287a1de462,Fix spelling error  to  in RedshiftVPC example (#811),RedshiftClusterInVpc.py,add documentation for multi-node cluster type change
9ff3e3c5076ff60ea2016e0fb7b3c7287a1de462,Fix spelling error  to  in RedshiftVPC example (#811),RedshiftClusterInVpc.template,add description to clustertype change
10b106cc03e97edc6d0d271a224baf7e043c17d5,Add S3 Bucket MetricsConfiguration and fix TagFilter spelling,s3.py,add more info about tags and tags
d7c7076b48d490851e29192077e9ff2a98789452,Rename AWS_DOMAINSUFFIX to AWS_URL_SUFFIX,__init__.py,add more info about the commit message
4bdf6c770331e7d3d955f09b1950cdbdf4174454,"Add S3 Transfer Acceleration to AWS::S3::Bucket (#833)

* Add S3 Transfer Acceleration to AWS::S3::Bucket

* Fix style issues

* Add tests for AccelerateConfiguration

* Use a custom validator to validate s3 transfer acceleration status values",S3_Bucket_With_AccelerateConfiguration.py,add more info about s3_bucket changes
4bdf6c770331e7d3d955f09b1950cdbdf4174454,"Add S3 Transfer Acceleration to AWS::S3::Bucket (#833)

* Add S3 Transfer Acceleration to AWS::S3::Bucket

* Fix style issues

* Add tests for AccelerateConfiguration

* Use a custom validator to validate s3 transfer acceleration status values",S3_Bucket_With_AccelerateConfiguration.template,add more info about s3 bucket acceleration
4bdf6c770331e7d3d955f09b1950cdbdf4174454,"Add S3 Transfer Acceleration to AWS::S3::Bucket (#833)

* Add S3 Transfer Acceleration to AWS::S3::Bucket

* Fix style issues

* Add tests for AccelerateConfiguration

* Use a custom validator to validate s3 transfer acceleration status values",test_basic.py,add tests for s3accelerateconfiguration
4bdf6c770331e7d3d955f09b1950cdbdf4174454,"Add S3 Transfer Acceleration to AWS::S3::Bucket (#833)

* Add S3 Transfer Acceleration to AWS::S3::Bucket

* Fix style issues

* Add tests for AccelerateConfiguration

* Use a custom validator to validate s3 transfer acceleration status values",s3.py,add more info about the commit message
4bdf6c770331e7d3d955f09b1950cdbdf4174454,"Add S3 Transfer Acceleration to AWS::S3::Bucket (#833)

* Add S3 Transfer Acceleration to AWS::S3::Bucket

* Fix style issues

* Add tests for AccelerateConfiguration

* Use a custom validator to validate s3 transfer acceleration status values",validators.py,add more info about the commit message
3badea5d04a439208f1d67095c1df53f72d7c91f,"Events target (fixes #830) (#840)

* Add `Event::Rule::Target::InputTransformer`
* Add `Event::Rule::Target::KinesisParameters`
* Add `Event::Rule::Target::RunCommandParameters`",events.py,add more info about event target changes
d412aa255795ae55418a3cdeb32c65d615dc1674,"Fixes RecordColumns cardinality for InputSchema and ReferenceSchema (#859)

Both InputSchema[0] and ReferenceSchema[1] should be a list of RecordColumn
instead of a RecordColumns

[0]: http://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-kinesisanalytics-application-inputschema.html
[1]: http://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-properties-kinesisanalytics-applicationreferencedatasource-referenceschema.html",analytics.py,add documentation for applicationinputschema and applicationoutput
ebadab4557cb817ef3e6e8ec8daa3d8abcfde04a,"Fixes ApplicationOutput/Output cardinality (#863)

The Output[0] property should be an object instead of a list of objects.
The official documentation is not clear about this but creating an
ApplicationOutput with a list of Output objects will fail with the message:

Property validation failure: [Value of property {/Output} does not match type {Object}]

while creating an ApplicationOutput with an Ouput object will succeed.

[0]: http://docs.aws.amazon.com/AWSCloudFormation/latest/UserGuide/aws-resource-kinesisanalytics-applicationoutput.html",analytics.py,add documentation for applicationoutput
9a549d4e6e273b5dfb4837834dbfc918f8d1bcb3,Fixes incorrect class definition. (#877),ssm.py,add more info about rule
0ed3fe09c7ad736b70750d1644fae7300f2b8f94,Output yaml (to_yaml) using cfn_flip (Fixes #567),setup.py,add new commit message example
0ed3fe09c7ad736b70750d1644fae7300f2b8f94,Output yaml (to_yaml) using cfn_flip (Fixes #567),test_yaml.py,add test for s3 bucket example
0ed3fe09c7ad736b70750d1644fae7300f2b8f94,Output yaml (to_yaml) using cfn_flip (Fixes #567),__init__.py,add template and export to commit message
4af80beb5b89326bc0734b0d994c60143f5ed4b1,"Fix SSM NotificationConfig validator type (#930)

The validator can't be enclosed in a list type and it also expects to validate a list of items.",ssm.py,add more info about validator type
3f6334dfaf24c91739ec2fc43ec2466431f19f3f,"Fix SQS::Queue validation in the case of no QueueName specified (#931)

Fix validation failure for fifo queues in the case that no QueueName is specified.  Note that Cloudformation *does* now automatically give a QueueName ending with .fifo in this case, contrary to the comment on PR #757.",test_sqs.py,add test for fifoqueue validation failure
3f6334dfaf24c91739ec2fc43ec2466431f19f3f,"Fix SQS::Queue validation in the case of no QueueName specified (#931)

Fix validation failure for fifo queues in the case that no QueueName is specified.  Note that Cloudformation *does* now automatically give a QueueName ending with .fifo in this case, contrary to the comment on PR #757.",sqs.py,add a note about fifo queues
2f7f1245df0a16b51c7d9c3995e68eeba56b6e00,Typo fix in examples/ElastiCacheRedis.py (#926),ElastiCacheRedis.py,add a note about how to create an amazon cluster
2f7f1245df0a16b51c7d9c3995e68eeba56b6e00,Typo fix in examples/ElastiCacheRedis.py (#926),ElastiCacheRedis.template,add more info about the new commit message
97087072cadebf2c95582b1e2db10cf0e6ed4839,"Add resource_type value and unit tests for guardduty `AWSObject`s (#945)

Unit tests confirm construction of these objects and ensure that the
`Type` field is set properly in the output dict to prevent regressions.

Fixes #944",test_guardduty.py,add tests for guardduty
97087072cadebf2c95582b1e2db10cf0e6ed4839,"Add resource_type value and unit tests for guardduty `AWSObject`s (#945)

Unit tests confirm construction of these objects and ensure that the
`Type` field is set properly in the output dict to prevent regressions.

Fixes #944",guardduty.py,add more information to guardDuty commit message
3a0da4ca0a3b9d65d87e47fdec64498b9e8eb31e,Fixes the lifecyclepolicy problem reported at Issue #953 (#954),ecr.py,add more info about changes in commit message
73f25147d31490ce7c28fa29660a50c66e591f9e,"Correct type in API Gateway GatewayResponse type (#950)

Fixes #949",apigateway.py,add error message for invalid response type
90f3c14f2af2e4e1eb9851bd8da45cbaa09d5530,"Add long form parameter to to_yaml (#972)

currently, troposphere to_yaml function will by default use the short form.  This causes tag issue.  cfn_flip already has the option to turn on the long form, so this should be passed through so that it can be used in troposphere.",__init__.py,add template to tags
d8d7d7bd38e2a28b5a4ed4ff05d3c5302f00b66a,Properly handle list objects used with DependsOn (Fixes #982),test_basic.py,add test for bucket.depend_on
d8d7d7bd38e2a28b5a4ed4ff05d3c5302f00b66a,Properly handle list objects used with DependsOn (Fixes #982),__init__.py,add more info about depends_on
77b08955ed6f052165bb37d97dda257a8eaff104,"ApiGateway::DomainName CertificateArn fix (#996)

- Remove CertificateArn requirement from ApiGateway:DomainName to deploy
ApiGateway REGION deployment w/ssl",apigateway.py,add description of domain name
6134d4ed1f71aa090030bf83a97aa790ca1d7ee2,Change GetCidr to Cidr (Fixes #1013),test_basic.py,add test for s3/cidr
6134d4ed1f71aa090030bf83a97aa790ca1d7ee2,Change GetCidr to Cidr (Fixes #1013),__init__.py,add more info about the commit message
c19bc8373805d98d22f0ad543dcf9a60a5f2d21c,Add missing OpsWorks::Instance properties (Fixes #1014),opsworks.py,add more info about missing instance properties
c1c4490c2508e1762b15b4a5eef9ad32d9704298,"Fix AutoScalingRole in EMR: Fixes #984 (#1036)

* Fix AutoScalingRole in EMR: Fixes #984

changed to
python emr.py | grep EMR_AutoScaling_DefaultRole
                ""AutoScalingRole"": ""EMR_AutoScaling_DefaultRole"",

from

python emr.py | grep EMR_AutoScaling_DefaultRole
                    ""Ref"": ""EMR_AutoScaling_DefaultRole""

* Update test to reflect new example",EMR_Cluster.py,add more examples to the new example
c1c4490c2508e1762b15b4a5eef9ad32d9704298,"Fix AutoScalingRole in EMR: Fixes #984 (#1036)

* Fix AutoScalingRole in EMR: Fixes #984

changed to
python emr.py | grep EMR_AutoScaling_DefaultRole
                ""AutoScalingRole"": ""EMR_AutoScaling_DefaultRole"",

from

python emr.py | grep EMR_AutoScaling_DefaultRole
                    ""Ref"": ""EMR_AutoScaling_DefaultRole""

* Update test to reflect new example",EMR_Cluster.template,add more info about the new bootstrap action
8b1cae663ddfa8a8588fbaabcac3b04da2466c26,"Update to cfn-flip 1.0.2 (#1003)

cfn-flip 1.0.2 fixes the issue where zero-prefixed strings are not quoted which confuses the CloudFormation service",setup.py,add missing test
01af6f50ddf9d65bcb59fea200c154842e7e3dc5,"Allow multiple NoValue properties in mutually_exclusive (#1050)

* Allow multiple NoValue properties in mutually_exclusive

mutually_exclusive ignores the value of properties, only looking at
whether or not they are defined. This causes a bug where you cannot
have two mutually exclusive properties, even if the value of those
properties is AWS::NoValue, which is allowed by cloudformation.",test_validators.py,add tests for validator
